0.00003128434760866923, 0.00005744125326370697
0.00006788529364592139, 0.0002454308093994776
0.00011135993581813208, 0.0005169712793733679
0.00017125563081073051, 0.0009347258485639682
0.00027494912153714664, 0.001686684073107049
0.000491573864892171, 0.0031279373368146204
0.0007724145878562728, 0.004443864229765013
0.001089891279187522, 0.005049608355091383
0.0015378567664623745, 0.005258485639686684
0.0021237471239356, 0.005049608355091383
0.0034096537633759743, 0.004297650130548303
0.004708658524970041, 0.0035456919060052224
0.007559701943404879, 0.0025848563968668397
0.013809784956898037, 0.0016449086161879883
0.02416448646450274, 0.0009973890339425584
0.06788529364592139, 0.0003916449086161875
0.23650034341541154, 0.00012010443864229718
0.9787104053000543, 0.00005744125326370697
