0.008979890232993226, 0.00007832898172323646
0.017498090332270122, 0.0006214099216710171
0.02996646497836071, 0.0020835509138381197
0.039639744004065586, 0.0031488250652741516
0.06788529364592139, 0.005300261096605744
0.10439785817666576, 0.006344647519582245
0.1411018507835749, 0.006574412532637077
0.19485862163414844, 0.006449086161879896
0.2690955661765155, 0.005822454308093995
0.41383043726957847, 0.004652741514360313
0.7087079258328225, 0.0032323759791122713
1.3809784956898066, 0.0018537859007832901
2.996646497836071, 0.0009138381201044387
9.374813069860549, 0.00034986945169712853
45.10301846424752, 0.00012010443864229718
