massPhi	mass_S1	mass_S2	ctau	nevents	efficiency
600	150	150	0.890735463861044	10000	0.04709775272570008
600	150	150	0.9221978823334327	10000	0.04710156095620011
600	150	150	0.9547716114208056	10000	0.04743362144790007
600	150	150	0.9884959046625583	10000	0.04804039167820019
600	150	150	1.0234114021054532	10000	0.04683173214820015
600	150	150	1.059560179277616	10000	0.0491098671026002
600	150	150	1.0969857978923836	10000	0.0490384439887001
600	150	150	1.135733358343105	10000	0.04996487213350021
600	150	150	1.1758495540521563	10000	0.050556142914300335
600	150	150	1.2173827277396614	10000	0.049967887668900104
600	150	150	1.2603829296797273	10000	0.05086080377460042
600	150	150	1.3049019780144022	10000	0.048731683021000304
600	150	150	1.3509935211980264	10000	0.04885516090500037
600	150	150	1.398713102647238	10000	0.05064318646970012
600	150	150	1.4481182276745337	10000	0.04763095834110029
600	150	150	1.4992684327860455	10000	0.04780685876290018
600	150	150	1.5522253574270473	10000	0.048097712213700274
600	150	150	1.6070528182616384	10000	0.04867080597640018
600	150	150	1.6638168860761282	10000	0.04460252627070007
600	150	150	1.7225859653987865	10000	0.046278491082100415
600	150	150	1.7834308769319094	10000	0.04551715315340016
600	150	150	1.8464249428955435	10000	0.04601576419680021
600	150	150	1.9116440753857018	10000	0.042408559705500316
600	150	150	1.9791668678535563	10000	0.03978220526230022
600	150	150	2.049074689815847	10000	0.04122017822210014
600	150	150	2.12145178491063	10000	0.04001671380930005
600	150	150	2.196385372416546	10000	0.038225066669300194
600	150	150	2.2739657523579275	10000	0.03817710029770015
600	150	150	2.3542864143224165	10000	0.037574693106800026
600	150	150	2.4374441501222206	10000	0.03633506899030017
600	150	150	2.523539170434766	10000	0.03436932007100007
600	150	150	2.612675225563328	10000	0.0335325863397
600	150	150	2.704959730463134	10000	0.03254529204020001
600	150	150	2.800503894183631	10000	0.032471548535700084
600	150	150	2.899422853882877	10000	0.03128033507790005
600	150	150	3.001835813575589	10000	0.0293401881193
600	150	150	3.107866187782012	10000	0.029271888524999973
600	150	150	3.2176417502507353	10000	0.02795684073999988
600	150	150	3.3312947879346737	10000	0.02540019656579987
600	150	150	3.448962260405758	10000	0.02512101698289981
600	150	150	3.5707859649004625	10000	0.024855961425999884
600	150	150	3.6969127071950263	10000	0.023999250831099873
600	150	150	3.827494478516311	10000	0.022271984780799864
600	150	150	3.9626886387014784	10000	0.02301668500659983
600	150	150	4.102658105827192	10000	0.02004287825719987
600	150	150	4.247571552536899	10000	0.019851421376599867
600	150	150	4.397603609302719	10000	0.018856641515299834
600	150	150	4.552935074866948	10000	0.016876554602699836
600	150	150	4.7137531341167245	10000	0.01619560619429989
600	150	150	4.880251583654431	10000	0.015782009803299926
600	150	150	5.05263106533568	10000	0.016674594631699863
600	150	150	5.231099308056261	10000	0.015060143852699909
600	150	150	5.415871378079471	10000	0.01388971043539992
600	150	150	5.607169938205458	10000	0.013401561043499917
600	150	150	5.8052255160948985	10000	0.011582523529499922
600	150	150	6.010276782070382	10000	0.01220580617219995
600	150	150	6.222570836730228	10000	0.012026063323799921
600	150	150	6.44236350872137	10000	0.010911754520099924
600	150	150	6.669919663030122	10000	0.009989898945099942
600	150	150	6.9055135201623274	10000	0.009753135111799914
600	150	150	7.149428986597577	10000	0.008692736378999944
600	150	150	7.40195999691564	10000	0.008082026112399956
600	150	150	7.663410868007454	10000	0.008300758347499946
600	150	150	7.934096665797492	10000	0.008421144994599943
600	150	150	8.214343584919426	10000	0.00755280140069996
600	150	150	8.504489341802678	10000	0.00702731530959996
600	150	150	8.80488358164346	10000	0.00589140218599999
600	150	150	9.115888299750818	10000	0.006099034262899985
600	150	150	9.437878277775381	10000	0.006460874909099984
600	150	150	9.771241535346496	10000	0.006001867452599994
600	150	150	10.11637979766207	10000	0.005274546197499982
600	150	150	10.473708979594498	10000	0.004686249854299995
600	150	150	10.843659686896098	10000	0.004495967516899995
600	150	150	11.226677735108137	10000	0.003919825114399999
600	150	150	11.623224686798519	10000	0.004030041454499988
600	150	150	12.033778407775893	10000	0.0039456438031000044
600	150	150	12.458833642950081	10000	0.0034647995861000033
600	150	150	12.89890261253308	10000	0.004354236009799995
600	150	150	13.354515629298987	10000	0.0035093458430999957
600	150	150	13.82622173764655	10000	0.0037206933895999974
600	150	150	14.314589375234785	10000	0.002508139088000002
600	150	150	14.820207057988586	10000	0.002636459999300003
600	150	150	15.343684089300117	10000	0.002608733864900003
600	150	150	15.885651294280526	10000	0.0027916757652000023
600	150	150	16.446761779946627	10000	0.002473757651500001
600	150	150	17.027691722258997	10000	0.0023916985440000016
600	150	150	17.62914118095948	10000	0.002138737673200001
600	150	150	18.251834943190424	10000	0.0017257189319999989
600	150	150	18.896523396912098	10000	0.0017968947781999993
600	150	150	19.563983435170627	10000	0.0016258571329000005
600	150	150	20.255019392306664	10000	0.0016106667333999991
600	150	150	20.970464013232327	10000	0.001487102601799999
600	150	150	21.711179456945032	10000	0.0013208869623999998
600	150	150	22.47805833548725	10000	0.0010292305779000003
600	150	150	23.272024789604075	10000	0.001224787301799999
600	150	150	24.094035602395245	10000	0.0012274652554999997
600	150	150	24.945081352303166	10000	0.0010327830521999995
600	150	150	25.826187606826746	10000	0.0011774982797
600	150	150	26.738416158399467	10000	0.0010341452719999995
600	150	150	27.682866303920637	10000	0.0007922839418000001
600	150	150	28.660676169482503	10000	0.0006329150310000003
600	150	150	29.673024081888695	10000	0.0006213148777000001
600	150	150	30.72112998861756	10000	0.0010741359978999995
600	150	150	31.80625692794119	10000	0.0007493009787000008
600	150	150	32.92971255097148	10000	0.0005648086343000005
600	150	150	34.09285069746811	10000	0.0005715514714000003
600	150	150	35.2970730273065	10000	0.0004899676044999997
600	150	150	36.543830709572546	10000	0.0005142336364
600	150	150	37.83462617131929	10000	0.0005239734779999998
600	150	150	39.171014908092566	10000	0.0005733491762999999
600	150	150	40.554607358408276	10000	0.0004966503315000005
600	150	150	41.9870708444391	10000	0.0005263645945
600	150	150	43.47013158125022	10000	0.0004222970911
600	150	150	45.005576757004974	10000	0.0005001002343000001
600	150	150	46.59525668664677	10000	0.0005755899768000003
600	150	150	48.241087041653685	10000	0.00031193804059999986
600	150	150	49.9450511585514	10000	0.00023196958070000005
600	150	150	51.70920242896755	10000	0.0003345982106000005
600	150	150	53.53566677410724	10000	0.00024058995730000002
600	150	150	55.426645206631015	10000	0.00017911751060000007
600	150	150	57.38441648302393	10000	0.00031470328740000023
600	150	150	59.41133984965034	10000	0.0002727616216000001
600	150	150	61.50985788580498	10000	0.00017561351260000013
600	150	150	63.68249944718586	10000	0.0001804864049999999
600	150	150	65.93188271333541	10000	0.00014977515080000003
600	150	150	68.26071834272386	10000	0.00011271664350000004
600	150	150	70.67181273927491	10000	0.00016902650370000005
600	150	150	73.16807143427192	10000	0.00010416410810000004
600	150	150	75.75250258771912	10000	0.00010221618959999996
600	150	150	78.42822061337682	10000	0.00012409841160000004
600	150	150	81.19844993184009	10000	3.8232059099999955e-05
600	150	150	84.06652885618325	10000	6.183268750000003e-05
600	150	150	87.03591361485157	10000	0.00011427232280000002
600	150	150	90.11018251665018	10000	3.34183757e-05
600	150	150	93.29304026284686	10000	0.00014893939650000002
600	150	150	96.58832241158699	10000	5.534449330000004e-05
600	150	150	100.0	10000	4.448027650000001e-05
