massPhi	mass_S1	mass_S2	ctau	nevents	efficiency
1000	275	275	0.3255088599835058	5000	0.010836847027000296
1000	275	275	0.33700643292719284	5000	0.011883411027400297
1000	275	275	0.3489101213406773	5000	0.011253584455400279
1000	275	275	0.36123426997094316	5000	0.013736015298000316
1000	275	275	0.3739937302478797	5000	0.013179433999600343
1000	275	275	0.3872038781812555	5000	0.015133640782400298
1000	275	275	0.40088063288984643	5000	0.017147450768200297
1000	275	275	0.41504047578504755	5000	0.01804048957640035
1000	275	275	0.42970047043208404	5000	0.019970265064000313
1000	275	275	0.4448782831127584	5000	0.020175135720800316
1000	275	275	0.4605922041145106	5000	0.022411447280000288
1000	275	275	0.47686116977144694	5000	0.024849284186400325
1000	275	275	0.49370478528390027	5000	0.02511557732660031
1000	275	275	0.5111433483440166	5000	0.02624362883400027
1000	275	275	0.5291978735958442	5000	0.03131485670559977
1000	275	275	0.5478901179593942	5000	0.034000990045799616
1000	275	275	0.5672426068491978	5000	0.0346905268717996
1000	275	275	0.5872786613189481	5000	0.03718424752879933
1000	275	275	0.6080224261649423	5000	0.03671234658799939
1000	275	275	0.6294988990221888	5000	0.04580145277659917
1000	275	275	0.6517339604882424	5000	0.04049384197079937
1000	275	275	0.6747544053110693	5000	0.04717600270759917
1000	275	275	0.6985879746785247	5000	0.044108751376399115
1000	275	275	0.7232633896483536	5000	0.0523666799641991
1000	275	275	0.7488103857590023	5000	0.05346064879759922
1000	275	275	0.775259748862946	5000	0.0558154253771993
1000	275	275	0.8026433522257174	5000	0.05486783569859922
1000	275	275	0.8309941949353393	5000	0.05727870994419926
1000	275	275	0.8603464416684502	5000	0.059770636354999476
1000	275	275	0.890735463861044	5000	0.06243731165219939
1000	275	275	0.9221978823334327	5000	0.06393050509659973
1000	275	275	0.9547716114208056	5000	0.06897950892639965
1000	275	275	0.9884959046625583	5000	0.0677598454087996
1000	275	275	1.0234114021054532	5000	0.06674530606599981
1000	275	275	1.059560179277616	5000	0.0719063708537997
1000	275	275	1.0969857978923836	5000	0.07130231672239985
1000	275	275	1.135733358343105	5000	0.07197800989099991
1000	275	275	1.1758495540521563	5000	0.07273367606020001
1000	275	275	1.2173827277396614	5000	0.07192445731000004
1000	275	275	1.2603829296797273	5000	0.07453577515739986
1000	275	275	1.3049019780144022	5000	0.0717798647874
1000	275	275	1.3509935211980264	5000	0.0753025253096
1000	275	275	1.398713102647238	5000	0.07335633881400004
1000	275	275	1.4481182276745337	5000	0.07358887956500028
1000	275	275	1.4992684327860455	5000	0.07669930180760012
1000	275	275	1.5522253574270473	5000	0.07747301701740006
1000	275	275	1.6070528182616384	5000	0.07269566645300014
1000	275	275	1.6638168860761282	5000	0.07506114719000018
1000	275	275	1.7225859653987865	5000	0.0702176263488003
1000	275	275	1.7834308769319094	5000	0.07115632629540027
1000	275	275	1.8464249428955435	5000	0.0684042471304002
1000	275	275	1.9116440753857018	5000	0.06801302624440016
1000	275	275	1.9791668678535563	5000	0.06770641053760014
1000	275	275	2.049074689815847	5000	0.06707403129960034
1000	275	275	2.12145178491063	5000	0.06523353653980009
1000	275	275	2.196385372416546	5000	0.0653139915152003
1000	275	275	2.2739657523579275	5000	0.06275529529040014
1000	275	275	2.3542864143224165	5000	0.060539405218400136
1000	275	275	2.4374441501222206	5000	0.06185474909280024
1000	275	275	2.523539170434766	5000	0.06113049011460019
1000	275	275	2.612675225563328	5000	0.05816813931020016
1000	275	275	2.704959730463134	5000	0.0597389724392002
1000	275	275	2.800503894183631	5000	0.053576758671599944
1000	275	275	2.899422853882877	5000	0.051949703621999944
1000	275	275	3.001835813575589	5000	0.04814589021319985
1000	275	275	3.107866187782012	5000	0.04800729301119987
1000	275	275	3.2176417502507353	5000	0.04785495654759985
1000	275	275	3.3312947879346737	5000	0.046342156500199884
1000	275	275	3.448962260405758	5000	0.0432897257909999
1000	275	275	3.5707859649004625	5000	0.042746685105399834
1000	275	275	3.6969127071950263	5000	0.04140928564619981
1000	275	275	3.827494478516311	5000	0.04216927066699987
1000	275	275	3.9626886387014784	5000	0.038421769284999824
1000	275	275	4.102658105827192	5000	0.03549799424539991
1000	275	275	4.247571552536899	5000	0.03463659072419986
1000	275	275	4.397603609302719	5000	0.032280759411799906
1000	275	275	4.552935074866948	5000	0.0353824442237999
1000	275	275	4.7137531341167245	5000	0.032222684029799935
1000	275	275	4.880251583654431	5000	0.028522878877199953
1000	275	275	5.05263106533568	5000	0.030429703287599887
1000	275	275	5.231099308056261	5000	0.028324887505599968
1000	275	275	5.415871378079471	5000	0.02322901517879994
1000	275	275	5.607169938205458	5000	0.02427071800359994
1000	275	275	5.8052255160948985	5000	0.024561405815799915
1000	275	275	6.010276782070382	5000	0.02468053280939995
1000	275	275	6.222570836730228	5000	0.020353430160199883
1000	275	275	6.44236350872137	5000	0.02056181267759993
1000	275	275	6.669919663030122	5000	0.019360495922999914
1000	275	275	6.9055135201623274	5000	0.017946301688199908
1000	275	275	7.149428986597577	5000	0.017383019592799927
1000	275	275	7.40195999691564	5000	0.015592262691799913
1000	275	275	7.663410868007454	5000	0.01431236375879995
1000	275	275	7.934096665797492	5000	0.014125708697999922
1000	275	275	8.214343584919426	5000	0.012015427146599944
1000	275	275	8.504489341802678	5000	0.013856301118799945
1000	275	275	8.80488358164346	5000	0.011594493624199925
1000	275	275	9.115888299750818	5000	0.012440371803999916
1000	275	275	9.437878277775381	5000	0.011361727249199927
1000	275	275	9.771241535346496	5000	0.010726298153999952
1000	275	275	10.11637979766207	5000	0.009203002310399954
1000	275	275	10.473708979594498	5000	0.011159263906999959
1000	275	275	10.843659686896098	5000	0.00869907568599995
1000	275	275	11.226677735108137	5000	0.00928528415079996
1000	275	275	11.623224686798519	5000	0.0076792571819999595
1000	275	275	12.033778407775893	5000	0.007393041814999959
1000	275	275	12.458833642950081	5000	0.006620657361199995
1000	275	275	12.89890261253308	5000	0.006704697968399978
1000	275	275	13.354515629298987	5000	0.004923365890799986
1000	275	275	13.82622173764655	5000	0.005586043736199983
1000	275	275	14.314589375234785	5000	0.006206332239999974
1000	275	275	14.820207057988586	5000	0.006029482087799983
1000	275	275	15.343684089300117	5000	0.005640567818399984
1000	275	275	15.885651294280526	5000	0.004776246410399993
1000	275	275	16.446761779946627	5000	0.00515022667679998
1000	275	275	17.027691722258997	5000	0.004471335862199986
1000	275	275	17.62914118095948	5000	0.0036346288101999904
1000	275	275	18.251834943190424	5000	0.0029884553781999966
1000	275	275	18.896523396912098	5000	0.0027193986270000006
1000	275	275	19.563983435170627	5000	0.003236820722599998
1000	275	275	20.255019392306664	5000	0.002603168215599999
1000	275	275	20.970464013232327	5000	0.0027080316174000023
1000	275	275	21.711179456945032	5000	0.0036932923645999986
1000	275	275	22.47805833548725	5000	0.002571108641399998
1000	275	275	23.272024789604075	5000	0.0019382608098000033
1000	275	275	24.094035602395245	5000	0.0024447790828000006
1000	275	275	24.945081352303166	5000	0.002280109965399999
1000	275	275	25.826187606826746	5000	0.002669083195999999
1000	275	275	26.738416158399467	5000	0.0014777884612000001
1000	275	275	27.682866303920637	5000	0.0018640920000000025
1000	275	275	28.660676169482503	5000	0.0017705355678000003
1000	275	275	29.673024081888695	5000	0.0012086274640000015
1000	275	275	30.72112998861756	5000	0.0016145409366000014
1000	275	275	31.80625692794119	5000	0.001251091735400001
1000	275	275	32.92971255097148	5000	0.0012638494684
1000	275	275	34.09285069746811	5000	0.0008072195095999994
1000	275	275	35.2970730273065	5000	0.0008445054797999992
1000	275	275	36.543830709572546	5000	0.0006575077297999993
1000	275	275	37.83462617131929	5000	0.0011567814958000013
1000	275	275	39.171014908092566	5000	0.0007623215561999994
1000	275	275	40.554607358408276	5000	0.001042903929199999
1000	275	275	41.9870708444391	5000	0.0010050630014000013
1000	275	275	43.47013158125022	5000	0.0011224608522
1000	275	275	45.005576757004974	5000	0.0006786882833999991
1000	275	275	46.59525668664677	5000	0.0008629801961999997
1000	275	275	48.241087041653685	5000	0.0006766150035999996
1000	275	275	49.9450511585514	5000	0.0004964297787999999
1000	275	275	51.70920242896755	5000	0.0003080875918000001
1000	275	275	53.53566677410724	5000	0.0005181513896000002
1000	275	275	55.426645206631015	5000	0.0006428528047999996
1000	275	275	57.38441648302393	5000	0.00047655100080000034
1000	275	275	59.41133984965034	5000	0.00044300150099999957
1000	275	275	61.50985788580498	5000	0.00048717947739999954
1000	275	275	63.68249944718586	5000	0.00019533914160000022
1000	275	275	65.93188271333541	5000	0.00020524681620000016
1000	275	275	68.26071834272386	5000	0.00022225411760000004
1000	275	275	70.67181273927491	5000	0.0003366108764
1000	275	275	73.16807143427192	5000	0.0003176086188000001
1000	275	275	75.75250258771912	5000	0.00011304740200000021
1000	275	275	78.42822061337682	5000	0.00022965778780000026
1000	275	275	81.19844993184009	5000	0.00015993598120000023
1000	275	275	84.06652885618325	5000	6.227053279999999e-05
1000	275	275	87.03591361485157	5000	0.0002497088498000001
1000	275	275	90.11018251665018	5000	0.00011131012940000013
1000	275	275	93.29304026284686	5000	0.00011498099040000005
1000	275	275	96.58832241158699	5000	4.756873539999998e-05
1000	275	275	100.0	5000	0.00015110449480000018
